"MULTIPOLYGON(((33.8024496203823 47.8695770452173,33.8043498360599 47.8628169615464,33.837145156311 47.8659574333861,33.8393274345488 47.8571143199569,33.8423984859887 47.8566533520504,33.8419915012764 47.8559353353323,33.8421125435856 47.8544973138806,33.8420395631282 47.853776301407,33.8418906122153 47.851980270758,33.8415516385024 47.8509042491867,33.8414786580411 47.8501832367134,33.8416086686558 47.8498662333124,33.8423566839542 47.8496562395648,33.8418026901099 47.8491952250701,33.8254995189222 47.8480539973033,33.8381040099096 47.8009684060458,33.8423010316085 47.8020524772781,33.841743999623 47.8029374842833,33.8420409991136 47.8030864904805,33.8414569410156 47.8048825117122,33.8411329064157 47.8059625248284,33.8400758422938 47.8077625400492,33.839751817848 47.8084835474221,33.8394237831916 47.8095635604864,33.8399846986319 47.8127986194411,33.8440167283453 47.8135266828696,33.8474959774185 47.8062596112874,33.853516028711 47.8071027020742,33.8560871080545 47.8054327083658,33.8662531636793 47.8079538792284,33.8651048309643 47.8192040445157,33.9062881511488 47.8260826833896,33.9169160881601 47.8330059306893,33.9234810882681 47.8359050613984,33.9311981979787 47.8354441530823,33.9318431723602 47.8366341804227,33.9391792738725 47.8362952691631,33.9592746219891 47.8328964726227,33.9647106852043 47.8330715451865,33.9693007066013 47.834349624567,33.9699597339737 47.8336746222065,33.9700817673738 47.8325486057277,33.9695288213127 47.8303975641618,33.969391828452 47.8300845573881,33.9694448596504 47.8290055407773,33.9699028959549 47.8279255293471,33.9705589359009 47.8268045198001,33.9703910240423 47.823614466525,33.9720200407958 47.8237444895081,33.9981362604064 47.8275668858006,34.0363025968522 47.8326264564314,34.043131408871 47.8069341318919,34.0631705856892 47.8095964314345,34.0649516185453 47.8092264483235,34.0654016389487 47.8087044457155,34.06494065351 47.8079834282396,34.0644977304467 47.8050613756818,34.064474770137 47.8036453526689,34.0645898255341 47.8017343234828,34.0640598240333 47.8015513137553,34.066420950748 47.7981142888658,34.0668139919579 47.7968292732848,34.0670500317546 47.7955242553711,34.0643080906952 47.7922131671184,34.0570141152161 47.7880930075702,34.053897177188 47.7845069101108,34.0524212185706 47.7823818571141,34.0481182251563 47.7802307674835,34.0404852886877 47.7745765790106,34.0336372967614 47.7712394377626,34.0316424010641 47.7666503386159,34.0246396135827 47.7559880779462,34.0230527285269 47.7511999808506,34.0213127526836 47.7495669323821,34.0146516729845 47.7494298448664,34.0099756729999 47.7473467515784,34.0082126850497 47.7461337095513,33.9725752905987 47.7442832233531,33.9598461701402 47.7429020381236,33.9568097010607 47.7226916754731,33.9299014328934 47.7202652918842,33.9300914619984 47.719315279107,33.9300264750293 47.7188232703961,33.9332155454639 47.7177362938491,33.9358706078469 47.7166983112427,33.9367296400466 47.7159353100294,33.936984673613 47.7148552960016,33.9366416995632 47.7137802743929,33.936164722684 47.7127462517243,33.934676764611 47.710594198202,33.9340747785453 47.7098311782724,33.9333307994783 47.708756151528,33.9331248159129 47.7080801380646,33.9328498339029 47.7073181223404,33.9322358665788 47.7058830914975,33.9319688720431 47.7055700830655,33.9302639719058 47.7012599922144,33.929852007066 47.6998259639766,33.9289550766067 47.6969529064868,33.9284821010208 47.6958738831526,33.9282731185867 47.6951558689798,33.928585183035 47.6930008384722,33.9289171973521 47.6926388369283,33.9305082374789 47.6919178457604,33.9342312917056 47.6916428890364,33.9352953113172 47.6914178990597,33.9366532520897 47.6941299598767,33.9612710794132 47.6756209786351,33.9686032849503 47.6715620074612,33.9797415722768 47.6662830654264,33.9830576397404 47.6653560930046,33.9897286995452 47.6661991918658,33.9916976775471 47.6678622437047,33.9948787020369 47.6684082931531,33.9984157600091 47.6679193305702,34.0022718133984 47.66773637697,34.0040528633909 47.6667483839213,34.0053469366943 47.6647113678303,34.0333882663548 47.6654787387929,34.0344572873443 47.6652077481198,34.0355172967868 47.6653447638726,34.0365813013473 47.6656577824983,34.0371162978778 47.6660207951602,34.0370132807796 47.6665848028854,34.0371002667907 47.6671228126237,34.0376952565048 47.6677558303821,34.0387562534324 47.6683398533148,34.0398162590091 47.6686148712806,34.040350265702 47.66861487811,34.0414152815171 47.6685268903194,34.0419492945169 47.668301893541,34.0430173254495 47.6676758971622,34.0432883388803 47.6673178948877,34.0436883527787 47.6670008949202,34.0440283683632 47.6665968927904,34.0516346386957 47.6603518899116,34.0539657261572 47.6582728863767,34.052393829431 47.6538817958657,34.0456455824207 47.6596808025748,34.0451805714658 47.6598637995632,34.0445855942643 47.6587837746383,34.0441195984529 47.6584257629396,34.0435895981136 47.6582007525552,34.0431886032569 47.6578377416075,34.0410646004786 47.6569867008044,34.0394695867951 47.6567616768022,34.0368105660848 47.6563116355873,34.0330915623235 47.6547825635197,34.0320275564742 47.6545155456338,34.030962548176 47.6543355291299,34.030432545375 47.6541985201564,34.0283035199981 47.6541524921947,34.027243518039 47.6537484721637,34.0267135188802 47.6534814611062,34.0257825361831 47.6524474326261,34.024195588093 47.6498843712489,34.0241955981468 47.6495253654943,34.0247296249122 47.6488083608294,34.0254666543306 47.6480873586959,34.025732667714 47.6477283563425,34.0265986987465 47.647007355858,34.0275337394058 47.6459733512381,34.0294678150817 47.644135346502,34.0299328310667 47.6437723466281,34.0315318711619 47.6430553555773,34.0320658803966 47.6429643609456,34.0331299037707 47.6426053687933,34.0341939221065 47.6424263795264,34.0363229613668 47.6419763995297,34.0379179850952 47.6418424177717,34.0400460268084 47.6413044363499,34.0404470406756 47.6409884364098,34.0408510758499 47.6399124243232,34.0410500998073 47.6391454145701,34.0416521362832 47.6381114056876,34.0417211484524 47.6377074000924,34.0426552003884 47.636269388976,34.0439222552333 47.6348763828368,34.0487133478999 47.6337094253605,34.0508383770694 47.6336184510603,34.0550954291521 47.6336635061875,34.055492423973 47.634026517082,34.0565564311248 47.6342475342238,34.0592114329294 47.6353725861949,34.0618704549285 47.6357776266711,34.0634654762091 47.6357316463169,34.0645294895472 47.6357316599142,34.0661245158368 47.6355066766886,34.0675245439621 47.6351286885169,34.0682525601381 47.6348766937783,34.0687865755601 47.6345646955982,34.0692526003102 47.6338886907112,34.0693206224748 47.6331266793589,34.0691226401569 47.6324056652653,34.0679286541049 47.631371633425,34.0671346642021 47.6306546117802,34.0664066751545 47.6299365909628,34.0627557198204 47.6267024924473,34.061828725817 47.6260724704994,34.0609667364586 47.6253054471853,34.0604367372816 47.6250384361315,34.0585097520507 47.6236463891873,34.0571827643297 47.622612355651,34.0546607779341 47.6209952974977,34.0536697843874 47.620320274012,34.0526047860845 47.6197822517776,34.0516778034859 47.6187442232897,34.0506858324257 47.6172641868846,34.0505568496748 47.6165891744137,34.0506208705143 47.6158721637353,34.0512929191158 47.6144341492648,34.0523569626204 47.6133541455422,34.0533569951793 47.6126371468218,34.0544210135354 47.612457157529,34.056015034759 47.6124121771716,34.0570800531287 47.6122321878911,34.0597391077553 47.6114692096252,34.0608031310863 47.6111112174768,34.0623971649126 47.6106152298855,34.0632641946309 47.6099402301365,34.0638662323409 47.6088602205074,34.0652013405914 47.6055831850091,34.0659343699097 47.6048621828094,34.0672654128907 47.6039201847032,34.0683304425136 47.6033371889561,34.0698594818031 47.6026161969217,34.0703244976531 47.6022571971032,34.0713895247345 47.6017652028144,34.0750516296122 47.5996522156938,34.076646660906 47.5992472295671,34.0771766649801 47.5993392378108,34.0782366619908 47.5999222606978,34.0786336469235 47.6006402772835,34.0789656209628 47.6017192988293,34.0795605882743 47.6031573294921,34.0806205865406 47.6036953516582,34.0822156089917 47.6036073706158,34.0832796311525 47.6032913791349,34.084343658227 47.6027993848307,34.0852746987645 47.6017653801338,34.0858087143084 47.601448381868,34.086873757668 47.6003733782239,34.0872737715313 47.6000563782467,34.0876747965716 47.5993393718658,34.0880708116681 47.5989763710995,34.0888078810518 47.5968213459418,34.0885449078656 47.5957423252757,34.0878159200181 47.5949793037287,34.0868199251119 47.5943492809062,34.0857559242194 47.5939032601671,34.0825709081552 47.5930482057865,34.0809799095051 47.5922851732343,34.0794499128758 47.5914771407394,34.0787899234662 47.5908011214702,34.0783289477934 47.5897220982786,34.0782639669821 47.5890050859491,34.0782070903426 47.584557013883,34.0833301555118 47.5845220787252,34.0794082539151 47.5792309437958,34.0752922805042 47.5764278462986,34.0733772582188 47.5763668208741,34.0579470605527 47.5765266264492,34.0541020248613 47.5760805702061,34.0487680055665 47.5743784748141,34.0466290193151 47.5729254242093,34.0462280621682 47.5712083915641,34.0464801044613 47.5698043722741,34.0473761492613 47.5685993643964,34.0520422709114 47.5663293875742,34.0590224620027 47.5626064169872,34.0616555387525 47.5610344253908,34.0653176740609 47.5578224206288,34.0704937813249 47.5562974622335,34.0751639000238 47.5541344871436,34.0771849537007 47.5531154965916,34.1093053691532 47.5526468988719,34.1107152876521 47.4842248191931,34.1109215757358 47.4739256566126,34.0809032849538 47.4708692251369,34.0170098012288 47.4595392292358,34.0071907556993 47.4567650596258,34.0033997170148 47.4564560063468,34.0015186788847 47.4569859908553,33.9982955878604 47.4588209791544,33.9973985624906 47.4593329759181,33.9914704871643 47.4593859011829,33.9851384423351 47.4581578007786,33.9778443189278 47.4593327265824,33.9553490931312 47.4573784084122,33.9506909844952 47.4592063782598,33.9497676408361 47.4711805581457,33.9474667824153 47.5010580070324,33.9423655409554 47.5074590443747,33.9419954291107 47.5113151013718,33.9397602845389 47.5155121400139,33.9352091931955 47.5167591018613,33.9298111458541 47.5160460215193,33.9171460730979 47.512997811007,33.914823049855 47.5127947780921,33.8650825526538 47.5084530733064,33.8413663159366 47.5063857372403,33.8190920986692 47.5042714188079,33.8178640879909 47.5041084005088,33.8170360825197 47.5039363871781,33.8155330727223 47.5036193629034,33.7412033737684 47.4956952861328,33.6908069022557 47.4902925553666,33.6455374804079 47.4854168984328,33.643545461826 47.4852038695463,33.6433214597101 47.4851808663131,33.6361105974748 47.5129332164474,33.6305525500439 47.5121811332969,33.6117033627396 47.5105828664688,33.608705334187 47.5102848233277,33.6039102885398 47.5098077543205,33.6044104237505 47.505180686993,33.5887652889435 47.5031204538189,33.5814783854431 47.5322808250372,33.5929031881763 47.544366163987,33.592766158342 47.5453731782768,33.5904088256733 47.556233321111,33.5900037687175 47.558091345525,33.5981448337565 47.5593464698744,33.6076209069234 47.5608996160806,33.6059034876043 47.5751278208358,33.6058804817497 47.5753268237126,33.5932383620434 47.5740446412021,33.591789214002 47.578694696722,33.5887479029943 47.5884608133469,33.5820988203364 47.5884907285496,33.5788904904247 47.5988518524867,33.5683543878675 47.5978867019485,33.5541372495336 47.596585498821,33.5385350881695 47.5955022813771,33.4983577426358 47.5902366819269,33.4749275269617 47.5876843405497,33.4541103340142 47.5854720380936,33.4512109953842 47.5962751727021,33.4705171582123 47.5989004623812,33.4641125059302 47.6193317051918,33.4639864766212 47.6203197192922,33.4637224519425 47.62108272804,33.4636043798382 47.6235967665215,33.4621321006318 47.632885895397,33.4620670783771 47.6336489067012,33.4618720557088 47.6343699156667,33.4611589560875 47.63760095791,33.461028935618 47.6382719669151,33.4609108735171 47.6404279997008,33.4606518388017 47.6415490142076,33.4604838123752 47.6424150258267,33.4609377759873 47.6439060553832,33.4982421242392 47.6477985966652,33.5029071567439 47.6486796706244,33.4984586363936 47.6652238768359,33.5011096607949 47.6655139155217,33.506141684379 47.6668720018085,33.5424040145081 47.6709845332349,33.5395235450791 47.686388741592,33.5386153972391 47.6912368071443,33.5886338556865 47.6968375391127,33.5765554405673 47.7416950988609,33.5879735228258 47.7437712787678,33.5837163648399 47.7475012834885,33.5823123170891 47.7485772825858,33.5817783016482 47.7488902807081,33.5811102731308 47.7496072835468,33.577570149611 47.7524302830188,33.5744300272547 47.75538628975,33.5735609962207 47.7561042900169,33.573560976166 47.7568133013174,33.5731138630637 47.7606163561826,33.554849172343 47.7770543831746,33.5562180875762 47.7806434579857,33.5556950658813 47.7811814598285,33.5456586499299 47.7914894949123,33.5278049681401 47.8077625243171,33.5681803115247 47.8132261312621,33.5759393776314 47.8142752478765,33.5952387720354 47.8087824087233,33.6080057278215 47.8159086866805,33.6434141079139 47.8179651751386,33.6453413107338 47.8116550992499,33.6727346036868 47.8132994778711,33.674008747184 47.8087944223491,33.7047750067957 47.8131058868318,33.7235810143366 47.821082256033,33.7229668918533 47.8251333128438,33.7228148728659 47.8257363205209,33.7216817314497 47.8302263776687,33.7186823563647 47.8421325292674,33.7240764437729 47.8414155871973,33.7232563640699 47.8438646157695,33.7277694226848 47.843776672414,33.73468131233 47.8506928718094,33.7640627090097 47.8496022322578,33.7669573114926 47.8648725135527,33.8024496203823 47.8695770452173)))","Апостолівський район","265"
"MULTIPOLYGON(((36.265614092833 48.1074732813684,36.1840445008556 48.0889439469043,36.1256670791176 48.0756869917966,36.0523245517851 48.0590277916312,35.9980221594433 48.0468229050584,35.9766289548604 48.0438095852816,35.9745729250538 48.043881560495,35.9754508864358 48.0456786011456,35.9763277986006 48.049226670588,35.976800764585 48.0506647002184,35.9777427268449 48.0524607416633,35.9795586807351 48.0549748059622,35.9811076626336 48.056363848382,35.9821836596126 48.0569888722578,35.9832586614695 48.0574398932586,35.9843346698059 48.0576609104881,35.9854106869413 48.0575689225682,35.9870197088111 48.0575649428293,35.9875587085665 48.0578329540478,35.9877607011223 48.0581949625555,35.9878286818865 48.0589119752111,35.987092641572 48.0599919836814,35.985414578339 48.0614339862059,35.9832665175481 48.0625629776413,35.9822594937523 48.0629249708736,35.9811834816774 48.0628369558307,35.9800394800439 48.0623449332822,35.9785594878146 48.0613568983289,35.9774155025742 48.0602818661901,35.9756675167032 48.0589388220116,35.9751295170497 48.0586678107561,35.9745915135447 48.0585338017542,35.9740535062725 48.0585337949566,35.9735164926599 48.0587597918892,35.9730464546764 48.0598848044564,35.9731194353905 48.0606058172389,35.9733253181531 48.064873890049,35.9731922645186 48.0667169186851,35.9708451011055 48.0713979660256,35.9703760644058 48.0724769778471,35.9703110433522 48.0731939888198,35.9705130257949 48.0739150032328,35.9711850147039 48.0746320235202,35.9755560133585 48.0767801140984,35.9775100018741 48.0781271609534,35.9780440040583 48.0783061706471,35.9791190161206 48.0783941856812,35.9796570272809 48.0782561902104,35.9806640497941 48.0779401977385,35.9817400631658 48.0779822120281,35.982347065044 48.078207223401,35.9837620551965 48.0792372582295,35.9841630403287 48.0799582751596,35.9845020247342 48.0806752912403,35.9847769025976 48.0851463682754,35.9847118916393 48.085504373344,35.9841088529615 48.0865883835571,35.9835708393476 48.0868133804588,35.9830328295068 48.0869043751558,35.9792677859785 48.0866413232396,35.9771167504343 48.0868702998177,35.9760407282493 48.0871412906747,35.9755027133413 48.0874122883321,35.9749686757337 48.0884912993323,35.9749075837995 48.0917263517795,35.9743695562139 48.0924473568392,35.973968540593 48.0928093577249,35.9728935133481 48.0932603515537,35.9712794749816 48.0938473408051,35.9680564046273 48.0947973156843,35.9675183923082 48.0949763118267,35.9637683781361 48.0936792430794,35.9423712640871 48.0874608702674,35.9263341543782 48.0836656050718,35.9100950435079 48.0798193364764,35.8845017963069 48.0763399555833,35.8563575581452 48.0713315172532,35.8258662674564 48.0670810616271,35.8168711818252 48.065825927183,35.8066690736986 48.1002583633036,35.7981660702522 48.0963281911024,35.7841549586197 48.0936089690194,35.7823809302607 48.0937689491755,35.781808900502 48.0945509547638,35.7818738620856 48.0959429784315,35.7797218306787 48.0960309526164,35.7791838322835 48.0957179406649,35.7791838462839 48.0952219325252,35.778695833036 48.095458930233,35.7770817947766 48.0960459194209,35.7762347772406 48.096263912269,35.776540773618 48.0965379206416,35.7763387606562 48.0969009240396,35.7759337439217 48.0973009254732,35.7748577242963 48.0974839148455,35.7737827136057 48.0973508990449,35.7694336593783 48.0972018415051,35.7564594537658 48.0983116953424,35.7560945023996 48.096415659612,35.742681322516 48.0964084895413,35.7329798756144 48.1076195504813,35.7085037474569 48.1358937038199,35.7440179171649 48.1467433321839,35.7431106750477 48.154861453856,35.7083566531677 48.2096529114913,35.7358107340773 48.2197924264271,35.7370047351571 48.2203194502343,35.7338765592094 48.2250264877331,35.733315458246 48.2283105344831,35.7331173542106 48.23187359042,35.7315372510806 48.2347506175494,35.7267239562245 48.2428336890091,35.7267267097719 48.2514888310269,35.7387845487338 48.262838170428,35.7400975486892 48.2634601973171,35.7404975438444 48.2638192082901,35.7410355305686 48.2645392269398,35.7422485058895 48.265978265964,35.7427865093453 48.2661112749825,35.7438695303475 48.265886285052,35.7449495526208 48.2656152943282,35.7476506043426 48.2650773198195,35.7492676287215 48.2649863388715,35.7503476317579 48.2653903592231,35.7511556220944 48.2661113813207,35.7516936204221 48.2664243932927,35.7530405975838 48.2678624340052,35.7531055779071 48.268583446663,35.752495538899 48.2696634566355,35.7522255046133 48.2707384708458,35.7518844794619 48.2714594783447,35.7511404489642 48.2721774806733,35.7506024340158 48.2724474782677,35.7489814159646 48.2723144554869,35.7479023989163 48.2724024432198,35.7468223779484 48.2726274331878,35.7457423479701 48.2731684283408,35.7453343219981 48.2738864349377,35.7453192973279 48.2747444488259,35.7457352633484 48.2761324768883,35.7452581851015 48.2786505121444,35.7449911784516 48.2787575105069,35.7455941678646 48.2794135289348,35.7488291819643 48.2804475870159,35.7492331796784 48.2807185965974,35.750179183528 48.2810306137399,35.7505151572467 48.2821106357332,35.7507821506037 48.2824696450178,35.7518611523092 48.2829196661156,35.7531431606603 48.2832326875451,35.7536851602634 48.2835026988642,35.7530060998395 48.2852997197251,35.7531090944657 48.2855367249236,35.7533410992481 48.2854787269203,35.7538791000808 48.2857037374504,35.7552300772335 48.2871427782366,35.7557670754562 48.2874587902476,35.7561030697419 48.2878178004098,35.7566410462045 48.2888968249557,35.7569120293682 48.2896148401837,35.7568430078896 48.2903348511232,35.7565039930728 48.2906938527063,35.7569689338957 48.2929868962489,35.758593955266 48.2930059172151,35.7878645499913 48.2860021741983,35.7850988432446 48.3094555241151,35.814941151589 48.312774957873,35.8106915000535 48.3335652453296,35.8057888256462 48.354820532093,35.8275020573722 48.3569878437881,35.8270709836053 48.3593608772921,35.8238774390845 48.3768621241944,35.8389075501156 48.3800903683906,35.8405554189498 48.3854454773412,35.8836048472591 48.3908671138863,35.883672817224 48.3919471325069,35.8834027723374 48.3933851527156,35.8825207294062 48.3944651592565,35.8815746960121 48.3951821590153,35.8810326808873 48.3954531565787,35.8805596640895 48.3958151565154,35.8794806378641 48.3962191494365,35.8778555938212 48.3969861413816,35.8767715713418 48.3972571320519,35.87569255934 48.397165116818,35.875352564993 48.396807106609,35.8750215795424 48.3961430914842,35.8744755813106 48.3958230792803,35.873934577928 48.395685070132,35.8728505554512 48.3959560608017,35.8723085390083 48.3962730591201,35.8704854626586 48.3980730655252,35.8673033472738 48.4005910664465,35.8664263044263 48.4016700730281,35.8664262734446 48.4027500907806,35.8666972565515 48.4034671060132,35.8668992489924 48.4038261144836,35.8685202452773 48.40472214983,35.8701452505688 48.4053061800988,35.8723082722564 48.4055732119994,35.8739342969591 48.405481231168,35.8771803475775 48.405252268688,35.8782633571111 48.4054322854211,35.8798843624716 48.4060123155727,35.8831303653892 48.4074463804317,35.8852973613235 48.4086134271787,35.8869223628123 48.4093304596341,35.8905234101546 48.4093845063187,35.9851384638017 48.3826092682236,35.9987907602634 48.3787453779772,36.0907087429388 48.353226123927,36.092359918228 48.3478740566497,36.1020991982489 48.3427200951698,36.1026334744598 48.3332899464951,36.1143491001911 48.3169438254949,36.1183891524216 48.3170468783802,36.1272736748686 48.3029557585977,36.128620694458 48.302913774966,36.1539008684608 48.3089371944545,36.1597832005224 48.3000911230273,36.2063885370499 48.3106778876766,36.2197513628167 48.2880636835058,36.2271064329793 48.2891397943136,36.2352359217752 48.2758456776651,36.247252027187 48.2779318640613,36.2546074546909 48.2664157668982,36.261939510164 48.2680028857962,36.2631793673498 48.2736369945173,36.2655103240937 48.2762880677697,36.2686723593339 48.2765741124693,36.2746384078104 48.2777492073003,36.2794487529424 48.2679071055325,36.2973778594794 48.2728244133616,36.2939754322623 48.2862375919698,36.2930903641441 48.2882096133628,36.2908893119631 48.2889835983254,36.2877492304011 48.2903385810136,36.2866351588128 48.2923215996892,36.2852581290682 48.2927035885898,36.2821040474507 48.2940535710124,36.2817718643334 48.3003406706728,36.2871388021208 48.3051238175592,36.2889357811597 48.3067298668169,36.2922088217524 48.3068829107347,36.318873757587 48.2868219163236,36.3341031864176 48.2790809808182,36.3466572231948 48.2838692185808,36.3609054736713 48.2819463667803,36.3688296092215 48.2457028675282,36.3855958035218 48.2469851003579,36.3866830466888 48.2389169806365,36.3755129407893 48.2372298117678,36.37404495737 48.2359297717425,36.3791565406461 48.2177785360723,36.3825867046993 48.2136395108951,36.4348332887222 48.2184132487961,36.4480832624827 48.1548473637968,36.4416672140246 48.1534322595705,36.435598250298 48.1491751126868,36.4161770208771 48.1478398459676,36.4118650527003 48.1801233257026,36.3777466817074 48.1766518381915,36.3760106607711 48.1765488146004,36.3798221142905 48.1623086271752,36.3617859290658 48.1600953632259,36.3628961841341 48.1515772363972,36.3315088627792 48.1477047767168,36.3335962950066 48.1333615659989,36.3230022327328 48.1304163837938,36.3292284150895 48.1269644052309,36.3274925441586 48.1215282935245,36.265614092833 48.1074732813684)))","Васильківський район","267"
